latitude,longitude,frp,bright_ti4,bright_ti5,daynight,satellite,confidence,acq_date,acq_time,dist_refinery,dist_oil_gas,dist_mining,dist_industry,dist_power_plant,dist_forest,dist_agriculture,dist_refinery_m,dist_factory,dist_industrial_zone,dist_oil_gas_m,dist_mining_m,dist_forest_m,dist_agriculture_m,dist_powerplant,has_refinery_5km,has_powerplant_5km,has_factory_5km,has_forest_5km,has_agriculture_5km,has_industrial_2km,count_ind_5km,count_ref_5km,count_forest_5km,count_agriculture_5km
8.56902,80.48644,4.42,333.01,301.82,D,N,n,2026-09-01,750,512.087,967.067,855.32,455.231,479.093,343.38,486.428,512.087,455.231,455.231,967.067,855.32,343.38,486.428,479.093,0,0,0,0,0,0,0,0,0,0
8.5695,80.76366,9.39,338.63,304.65,D,N,n,2026-09-01,750,514.294,963.472,870.941,458.677,483.642,357.55,489.04,514.294,458.677,458.677,963.472,870.941,357.55,489.04,483.642,0,0,0,0,0,0,0,0,0,0
8.57147,80.7263,4.61,333.54,298.68,D,N,n,2026-09-01,750,513.668,963.678,868.598,457.873,482.698,355.325,488.355,513.668,457.873,457.873,963.678,868.598,355.325,488.355,482.698,0,0,0,0,0,0,0,0,0,0
8.57321,80.5876,4.19,332.23,301.85,D,N,n,2026-09-01,750,512.241,965.205,860.547,455.815,480.095,347.914,486.72,512.241,455.815,455.815,965.205,860.547,347.914,486.72,480.095,0,0,0,0,0,0,0,0,0,0
8.574,80.66736,36.79,342.42,301.94,D,N,n,2026-09-01,750,512.809,964.101,864.984,456.741,481.339,351.94,487.405,512.809,456.741,456.741,964.101,864.984,351.94,487.405,481.339,0,0,0,0,0,0,0,0,0,0
8.57504,80.4455,4.18,345.29,302.14,D,N,n,2026-09-01,750,511.235,967.004,852.492,454.215,477.907,340.852,485.525,511.235,454.215,454.215,967.004,852.492,340.852,485.525,477.907,0,0,0,0,0,0,0,0,0,0
8.57664,80.58342,6.1,331.51,303.41,D,N,l,2026-09-01,750,511.83,964.882,859.984,455.387,479.652,347.365,486.304,511.83,455.387,455.387,964.882,859.984,347.365,486.304,479.652,0,0,0,0,0,0,0,0,0,0
8.57722,80.58692,4.19,344.12,303.41,D,N,n,2026-09-01,750,511.791,964.772,860.126,455.363,479.643,347.484,486.27,511.791,455.363,455.363,964.772,860.126,347.484,486.27,479.643,0,0,0,0,0,0,0,0,0,0
8.59583,80.77507,6.36,336.18,297.34,D,N,n,2026-09-01,750,511.513,960.433,869.116,455.969,480.994,355.649,486.284,511.513,455.969,455.969,960.433,869.116,355.649,486.284,480.994,0,0,0,0,0,0,0,0,0,0
8.59837,80.79054,5.22,334.4,300.96,D,N,n,2026-09-01,750,511.416,959.983,869.777,455.949,481.034,356.269,486.212,511.416,455.949,455.949,959.983,869.777,356.269,486.212,481.034,0,0,0,0,0,0,0,0,0,0
8.60734,80.91888,7.46,339.09,304.42,D,N,n,2026-09-01,750,512.161,957.7,876.503,457.358,482.914,362.818,487.183,512.161,457.358,457.358,957.7,876.503,362.818,487.183,482.914,0,0,0,0,0,0,0,0,0,0
8.60837,80.85137,11.2,338.67,305.61,D,N,n,2026-09-01,750,511.087,958.24,872.404,455.934,481.249,358.775,485.989,511.087,455.934,455.934,958.24,872.404,358.775,485.989,481.249,0,0,0,0,0,0,0,0,0,0
8.62578,80.64729,9.51,337.07,301.26,D,N,n,2026-09-01,750,506.89,958.63,858.916,450.755,475.303,345.828,481.464,506.89,450.755,450.755,958.63,858.916,345.828,481.464,475.303,0,0,0,0,0,0,0,0,0,0
8.65193,80.82672,8.57,341.22,303.08,D,N,n,2026-09-01,750,505.952,953.671,866.863,450.706,475.96,353.23,480.822,505.952,450.706,450.706,953.671,866.863,353.23,480.822,475.96,0,0,0,0,0,0,0,0,0,0
8.65909,80.69933,4.65,332.35,301.39,D,N,n,2026-09-01,750,503.69,954.309,858.748,447.816,472.59,345.389,478.349,503.69,447.816,447.816,954.309,858.748,345.389,478.349,472.59,0,0,0,0,0,0,0,0,0,0
8.66735,80.72438,7.16,336.5,302.11,D,N,n,2026-09-01,750,503.035,953.099,859.419,447.287,472.164,345.971,477.736,503.035,447.287,447.287,953.099,859.419,345.971,477.736,472.164,0,0,0,0,0,0,0,0,0,0
8.67641,80.90026,7.77,335.43,301.67,D,N,n,2026-09-01,750,504.275,950.224,868.943,449.432,474.973,355.254,479.281,504.275,449.432,449.432,950.224,868.943,355.254,479.281,474.973,0,0,0,0,0,0,0,0,0,0
8.68091,80.87888,7.56,334.14,301.98,D,N,n,2026-09-01,750,503.467,949.933,867.246,448.515,473.982,353.558,478.436,503.467,448.515,448.515,949.933,867.246,353.558,478.436,473.982,0,0,0,0,0,0,0,0,0,0
8.68468,81.02161,22.07,349.12,303.14,D,N,n,2026-09-01,750,505.333,948.235,872.605,451.165,477.135,361.934,480.572,505.333,451.165,451.165,948.235,872.605,361.934,480.572,477.135,0,0,0,0,0,0,0,0,0,0
8.68568,80.88323,9.97,333.31,299.08,D,N,n,2026-09-01,750,503.004,949.362,867.06,448.079,473.565,353.371,477.982,503.004,448.079,448.079,949.362,867.06,353.371,477.982,473.565,0,0,0,0,0,0,0,0,0,0
8.68774,81.01603,4.45,332.11,299.8,D,N,n,2026-09-01,750,504.899,947.941,872.321,450.703,476.657,361.305,480.128,504.899,450.703,450.703,947.941,872.321,361.305,480.128,476.657,0,0,0,0,0,0,0,0,0,0
8.69272,78.05309,4.6,339.6,301.29,D,N,n,2026-09-01,750,553.688,977.727,743.017,440.136,441.309,99.172,418.545,553.688,440.136,440.136,977.727,743.017,99.172,418.545,441.309,0,0,0,0,0,0,0,0,0,0
8.69322,78.05519,6.31,347.78,301.94,D,N,n,2026-09-01,750,553.537,977.655,743.015,440.081,441.271,99.409,418.562,553.537,440.081,440.081,977.655,743.015,99.409,418.562,441.271,0,0,0,0,0,0,0,0,0,0
8.69359,78.05819,4.74,331.91,300.81,D,N,n,2026-09-01,750,553.357,977.59,743.049,440.042,441.255,99.741,418.624,553.357,440.042,440.042,977.59,743.049,99.741,418.624,441.255,0,0,0,0,0,0,0,0,0,0
8.70056,80.87553,13.58,331.19,300.82,D,N,n,2026-09-01,750,501.253,947.79,865.211,446.3,471.769,351.522,476.221,501.253,446.3,446.3,947.79,865.211,351.522,476.221,471.769,0,0,0,0,0,0,0,0,0,0
8.74317,80.18766,5.11,343.55,298.99,D,N,n,2026-09-01,750,492.287,952.808,822.306,434.336,456.238,312.44,466.294,492.287,434.336,434.336,952.808,822.306,312.44,466.294,456.238,0,0,0,0,0,0,0,0,0,0
8.86808,80.87281,5.24,330.89,301.1,D,N,l,2026-09-01,750,482.75,929.267,849.473,427.929,453.515,335.859,457.757,482.75,427.929,427.929,929.267,849.473,335.859,457.757,453.515,0,0,0,0,0,0,0,0,0,0
8.89549,80.42211,12.27,338.63,301.45,D,N,n,2026-09-01,750,475.534,932.079,820.453,418.49,442.212,307.728,449.811,475.534,418.49,418.49,932.079,820.453,307.728,449.811,442.212,0,0,0,0,0,0,0,0,0,0
8.8961,80.42565,12.27,343.18,303.43,D,N,n,2026-09-01,750,475.48,931.957,820.595,418.451,442.189,307.846,449.761,475.48,418.451,418.451,931.957,820.595,307.846,449.761,442.189,0,0,0,0,0,0,0,0,0,0
8.91162,80.4194,5.7,340.85,301.46,D,N,n,2026-09-01,750,473.732,930.347,818.762,416.68,440.396,305.998,448.006,473.732,416.68,416.68,930.347,818.762,305.998,448.006,440.396,0,0,0,0,0,0,0,0,0,0
8.9195,80.3924,5.41,332.26,304.48,D,N,l,2026-09-01,750,472.766,929.912,816.487,415.601,439.196,303.862,447.005,472.766,415.601,415.601,929.912,816.487,303.862,447.005,439.196,0,0,0,0,0,0,0,0,0,0
8.92028,80.4216,8.63,332.13,303.85,D,N,l,2026-09-01,750,472.777,929.36,818.061,415.737,439.467,305.256,447.055,472.777,415.737,415.737,929.36,818.061,305.256,447.055,439.467,0,0,0,0,0,0,0,0,0,0
8.92294,80.38815,11.59,344.04,301.73,D,N,n,2026-09-01,750,472.371,929.603,815.919,415.189,438.765,303.309,446.605,472.371,415.189,415.189,929.603,815.919,303.309,446.605,438.765,0,0,0,0,0,0,0,0,0,0
9.02756,80.16605,2.26,334.03,300.17,D,N,n,2026-09-01,750,460.724,922.054,793.567,402.693,424.706,282.348,434.706,460.724,402.693,402.693,922.054,793.567,282.348,434.706,424.706,0,0,0,0,0,0,0,0,0,0
9.02817,80.16972,2.67,332.18,300.5,D,N,n,2026-09-01,750,460.647,921.917,793.708,402.628,424.713,282.448,434.631,460.647,402.628,402.628,921.917,793.708,282.448,434.631,424.713,0,0,0,0,0,0,0,0,0,0
9.05315,80.14268,6.08,340.69,302.74,D,N,n,2026-09-01,750,457.953,919.705,789.823,399.839,421.441,278.714,431.911,457.953,399.839,399.839,919.705,789.823,278.714,431.911,421.441,0,0,0,0,0,0,0,0,0,0
9.05558,80.14168,4.72,337.68,302.26,D,N,n,2026-09-01,750,457.686,919.459,789.534,399.569,421.156,278.423,431.643,457.686,399.569,399.569,919.459,789.534,278.423,431.643,421.156,0,0,0,0,0,0,0,0,0,0
9.08676,79.74698,2.14,335.52,302.37,D,N,n,2026-09-01,750,457.616,924.741,765.85,398.255,412.091,256.668,431.322,457.616,398.255,398.255,924.741,765.85,256.668,431.322,412.091,0,0,0,0,0,0,0,0,0,0
9.08716,79.74696,6.52,339.59,302.9,D,N,n,2026-09-01,750,457.572,924.698,765.81,398.211,412.047,256.627,431.278,457.572,398.211,398.211,924.698,765.81,256.627,431.278,412.047,0,0,0,0,0,0,0,0,0,0
9.08741,79.75088,2.14,330.38,301.39,D,N,l,2026-09-01,750,457.491,924.576,765.981,398.153,412.054,256.805,431.198,457.491,398.153,398.153,924.576,765.981,256.805,431.198,412.054,0,0,0,0,0,0,0,0,0,0
9.10153,80.28739,3.67,338.19,304.88,D,N,n,2026-09-01,750,452.351,911.701,793.196,394.779,417.93,280.593,426.464,452.351,394.779,394.779,911.701,793.196,280.593,426.464,417.93,0,0,0,0,0,0,0,0,0,0
9.10582,80.31257,2.27,333.64,304.01,D,N,l,2026-09-01,750,451.891,910.785,794.21,394.423,417.702,281.427,426.035,451.891,394.423,394.423,910.785,794.21,281.427,426.035,417.702,0,0,0,0,0,0,0,0,0,0
9.11247,80.27811,6.48,336.96,306.35,D,N,n,2026-09-01,750,451.133,910.667,791.629,393.524,416.631,279.048,425.235,451.133,393.524,393.524,910.667,791.629,279.048,425.235,416.631,0,0,0,0,0,0,0,0,0,0
9.24176,80.27779,7.03,338.33,305.64,D,N,n,2026-09-01,750,436.756,896.493,779.306,379.157,402.304,266.272,410.859,436.756,379.157,379.157,896.493,779.306,266.272,410.859,402.304,0,0,0,0,0,0,0,0,0,0
9.25795,80.27505,6.81,330.46,304.59,D,N,l,2026-09-01,750,434.956,894.768,777.613,377.346,400.484,264.544,409.055,434.956,377.346,377.346,894.768,777.613,264.544,409.055,400.484,0,0,0,0,0,0,0,0,0,0
9.39288,80.43707,11.04,367.0,305.78,D,N,h,2026-09-01,750,420.328,877.131,774.426,363.492,387.538,260.737,394.659,420.328,363.492,363.492,877.131,774.426,260.737,394.659,387.538,0,0,0,0,0,0,0,0,0,0
9.39346,80.44057,11.04,343.24,304.09,D,N,n,2026-09-01,750,420.28,877.01,774.582,363.462,387.526,260.894,394.617,420.28,363.462,363.462,877.01,774.582,260.894,394.617,387.526,0,0,0,0,0,0,0,0,0,0
9.39688,80.43639,6.2,348.3,303.23,D,N,n,2026-09-01,750,419.881,876.703,774.013,363.043,387.088,260.325,394.211,419.881,363.043,363.043,876.703,774.013,260.325,394.211,387.088,0,0,0,0,0,0,0,0,0,0
9.40603,80.44202,1.33,334.62,302.84,D,N,n,2026-09-01,750,418.891,875.604,773.499,362.084,386.163,259.815,393.231,418.891,362.084,362.084,875.604,773.499,259.815,393.231,386.163,0,0,0,0,0,0,0,0,0,0
9.41327,80.36134,3.55,342.93,302.94,D,N,n,2026-09-01,750,417.794,876.182,768.008,360.591,384.252,254.35,392.011,417.794,360.591,360.591,876.182,768.008,254.35,392.011,384.252,0,0,0,0,0,0,0,0,0,0
9.41424,80.36042,3.02,332.41,302.67,D,N,l,2026-09-01,750,417.683,876.091,767.863,360.477,384.134,254.205,391.9,417.683,360.477,360.477,876.091,767.863,254.205,391.9,384.134,0,0,0,0,0,0,0,0,0,0
9.41566,80.40079,4.54,347.73,305.36,D,N,n,2026-09-01,750,417.648,875.237,770.132,360.638,384.508,256.444,391.924,417.648,360.638,360.638,875.237,770.132,256.444,391.924,384.508,0,0,0,0,0,0,0,0,0,0
9.41568,80.39275,1.94,330.74,302.54,D,N,l,2026-09-01,750,417.618,875.372,769.65,360.568,384.396,255.966,391.882,417.618,360.568,360.568,875.372,769.65,255.966,391.882,384.396,0,0,0,0,0,0,0,0,0,0
9.41628,80.39626,3.96,342.87,303.93,D,N,n,2026-09-01,750,417.563,875.246,769.804,360.531,384.378,256.117,391.833,417.563,360.531,360.531,875.246,769.804,256.117,391.833,384.378,0,0,0,0,0,0,0,0,0,0
9.41689,80.39977,3.96,342.6,305.49,D,N,n,2026-09-01,750,417.508,875.119,769.957,360.493,384.359,256.269,391.783,417.508,360.493,360.493,875.119,769.957,256.269,391.783,384.359,0,0,0,0,0,0,0,0,0,0
9.41749,80.40327,4.57,338.11,305.15,D,N,n,2026-09-01,750,417.454,874.994,770.11,360.456,384.341,256.421,391.734,417.454,360.456,360.456,874.994,770.11,256.421,391.734,384.341,0,0,0,0,0,0,0,0,0,0
9.41908,80.39658,4.54,330.1,303.87,D,N,l,2026-09-01,750,417.253,874.933,769.562,360.223,384.073,255.875,391.523,417.253,360.223,360.223,874.933,769.562,255.875,391.523,384.073,0,0,0,0,0,0,0,0,0,0
9.42139,80.41061,2.16,337.98,303.28,D,N,n,2026-09-01,750,417.048,874.441,770.185,360.088,384.013,256.496,391.34,417.048,360.088,360.088,874.441,770.185,256.496,391.34,384.013,0,0,0,0,0,0,0,0,0,0
9.42197,80.41412,2.16,333.99,303.32,D,N,n,2026-09-01,750,416.998,874.318,770.341,360.055,383.999,256.652,391.295,416.998,360.055,360.055,874.318,770.341,256.652,391.295,383.999,0,0,0,0,0,0,0,0,0,0
9.4227,80.40959,4.15,343.88,303.37,D,N,n,2026-09-01,750,416.899,874.314,770.002,359.934,383.855,256.313,391.189,416.899,359.934,359.934,874.314,770.002,256.313,391.189,383.855,0,0,0,0,0,0,0,0,0,0
9.4233,80.41309,4.15,349.88,304.67,D,N,n,2026-09-01,750,416.846,874.189,770.156,359.899,383.838,256.467,391.141,416.846,359.899,359.899,874.189,770.156,256.467,391.141,383.838,0,0,0,0,0,0,0,0,0,0
9.4273,80.41241,10.51,367.0,305.8,D,N,h,2026-09-01,750,416.398,873.761,769.742,359.449,383.387,256.054,390.693,416.398,359.449,359.449,873.761,769.742,256.054,390.693,383.387,0,0,0,0,0,0,0,0,0,0
9.4283,80.39423,2.36,333.51,304.04,D,N,l,2026-09-01,750,416.22,873.961,768.561,359.181,383.024,254.873,390.487,416.22,359.181,359.181,873.961,768.561,254.873,390.487,383.024,0,0,0,0,0,0,0,0,0,0
9.44431,80.39148,3.35,340.36,303.64,D,N,n,2026-09-01,750,414.431,872.25,766.904,357.383,381.22,253.215,388.695,414.431,357.383,357.383,872.25,766.904,253.215,388.695,381.22,0,0,0,0,0,0,0,0,0,0
9.53506,80.38695,25.84,342.55,304.4,D,N,n,2026-09-01,750,404.33,862.365,758.192,347.283,371.146,244.536,378.592,404.33,347.283,347.283,862.365,758.192,244.536,378.592,371.146,0,0,0,0,0,0,0,0,0,0
9.57735,78.58523,8.92,342.46,305.45,D,N,n,2026-09-01,750,439.807,876.854,664.927,345.828,353.652,153.407,353.029,439.807,345.828,345.828,876.854,664.927,153.407,353.029,353.652,0,0,0,0,0,0,0,0,0,0
9.60892,79.98938,4.83,345.28,302.98,D,N,n,2026-09-01,750,397.143,862.312,727.995,338.45,357.667,215.52,370.946,397.143,338.45,338.45,862.312,727.995,215.52,370.946,357.667,0,0,0,0,0,0,0,0,0,0
9.63981,80.21948,2.34,335.9,300.71,D,N,n,2026-09-01,750,392.54,854.019,738.406,334.712,357.663,224.744,366.57,392.54,334.712,334.712,854.019,738.406,224.744,366.57,357.663,0,0,0,0,0,0,0,0,0,0
9.64288,80.3102,4.14,333.48,302.49,D,N,n,2026-09-01,750,392.173,851.929,743.551,334.768,358.256,229.89,366.325,392.173,334.768,334.768,851.929,743.551,229.89,366.325,358.256,0,0,0,0,0,0,0,0,0,0
9.6828,79.86526,2.81,331.06,302.61,D,N,l,2026-09-01,750,390.265,857.242,713.982,331.203,347.526,202.371,363.988,390.265,331.203,331.203,857.242,713.982,202.371,363.988,347.526,0,0,0,0,0,0,0,0,0,0
9.77143,78.21916,3.49,333.13,302.84,D,N,n,2026-09-01,750,439.207,856.83,631.802,320.832,324.187,111.062,314.435,439.207,320.832,320.832,856.83,631.802,111.062,314.435,324.187,0,0,0,0,0,0,0,0,0,0
9.8107,78.22701,3.51,330.36,302.93,D,N,l,2026-09-01,750,435.009,852.419,627.881,316.531,320.014,111.81,310.972,435.009,316.531,316.531,852.419,627.881,111.81,310.972,320.014,0,0,0,0,0,0,0,0,0,0
9.95757,77.88288,8.44,336.99,305.57,D,N,n,2026-09-01,750,442.035,839.272,601.926,299.453,299.769,75.76,280.002,442.035,299.453,299.453,839.272,601.926,75.76,280.002,299.769,0,0,0,0,0,0,0,0,0,0
9.95914,77.88472,11.36,337.66,305.78,D,N,n,2026-09-01,750,441.776,839.077,601.806,299.281,299.604,75.993,279.919,441.776,299.281,299.281,839.077,601.806,75.993,279.919,299.604,0,0,0,0,0,0,0,0,0,0
9.96654,77.89884,6.17,339.99,305.78,D,N,n,2026-09-01,750,440.203,838.097,601.394,298.481,298.862,77.679,279.768,440.203,298.481,298.481,838.097,601.394,77.679,279.768,298.862,0,0,0,0,0,0,0,0,0,0
9.96955,77.89621,13.59,343.87,306.5,D,N,n,2026-09-01,750,440.1,837.794,600.998,298.141,298.512,77.471,279.347,440.1,298.141,298.141,837.794,600.998,77.471,279.347,298.512,0,0,0,0,0,0,0,0,0,0
9.99659,77.51824,3.0,343.88,303.84,D,N,n,2026-09-01,750,463.215,840.096,589.041,295.995,296.15,39.655,262.836,463.215,295.995,295.995,840.096,589.041,39.655,262.836,296.15,0,0,0,0,0,0,0,0,0,0
9.99667,77.52258,8.15,334.74,303.41,D,N,n,2026-09-01,750,462.902,840.015,589.121,296.002,296.101,40.07,262.952,462.902,296.002,296.002,840.015,589.121,40.07,262.952,296.101,0,0,0,0,0,0,0,0,0,0
10.015,78.08784,8.15,345.21,304.53,D,N,n,2026-09-01,750,423.949,830.831,601.722,293.162,295.343,99.055,283.769,423.949,293.162,293.162,830.831,601.722,99.055,283.769,295.343,0,0,0,0,0,0,0,0,0,0
10.38719,79.27933,11.34,343.55,305.99,D,N,n,2026-09-01,750,327.784,789.054,614.134,253.528,266.789,107.323,301.845,327.784,253.528,253.528,789.054,614.134,107.323,301.845,266.789,0,0,0,0,0,0,0,0,0,0
10.44507,78.80642,3.98,332.13,302.64,D,N,l,2026-09-01,750,342.477,780.322,584.842,250.059,268.237,77.55,292.32,342.477,250.059,250.059,780.322,584.842,77.55,292.32,268.237,0,0,0,0,0,0,0,0,0,0
10.44559,78.8073,5.72,332.18,301.71,D,N,n,2026-09-01,750,342.381,780.265,584.831,250.009,268.161,77.516,292.349,342.381,250.009,250.009,780.265,584.831,77.516,292.349,268.161,0,0,0,0,0,0,0,0,0,0
10.67588,78.80834,4.1,334.64,305.76,D,N,l,2026-09-01,750,319.861,754.662,561.792,224.495,243.138,52.948,275.153,319.861,224.495,224.495,754.662,561.792,52.948,275.153,243.138,0,0,0,0,0,0,0,0,0,0
10.74769,78.83463,6.13,344.12,306.06,D,N,n,2026-09-01,750,311.507,746.722,555.928,216.814,234.711,46.708,272.267,311.507,216.814,216.814,746.722,555.928,46.708,272.267,234.711,0,0,0,0,0,0,0,0,0,0
10.77378,78.65028,5.62,335.4,307.67,D,N,l,2026-09-01,750,319.625,743.739,544.504,212.785,230.562,38.973,254.968,319.625,212.785,212.785,743.739,544.504,38.973,254.968,230.562,0,0,0,0,0,0,0,0,0,0
10.86091,79.81236,0.93,332.03,298.78,D,N,n,2026-09-01,750,261.577,731.743,601.232,201.056,217.2,92.63,235.258,261.577,201.056,201.056,731.743,601.232,92.63,235.258,217.2,0,0,0,0,0,0,0,0,0,0
11.00781,77.43622,7.15,332.41,299.6,D,N,n,2026-09-01,750,391.115,730.759,477.044,183.404,185.786,84.519,153.421,391.115,183.404,183.404,730.759,477.044,84.519,153.421,185.786,0,0,0,0,0,0,0,0,0,0
11.01218,79.41254,1.56,334.72,302.36,D,N,n,2026-09-01,750,257.529,721.136,562.39,184.455,196.711,48.976,231.786,257.529,184.455,184.455,721.136,562.39,48.976,231.786,196.711,0,0,0,0,0,0,0,0,0,0
11.01958,79.83994,2.22,336.41,303.87,D,N,n,2026-09-01,750,243.684,713.947,588.93,183.203,200.502,86.159,217.366,243.684,183.203,183.203,713.947,588.93,86.159,217.366,200.502,0,0,0,0,0,0,0,0,0,0
11.14795,78.03258,4.53,336.34,300.6,D,N,n,2026-09-01,750,331.494,705.923,480.136,167.121,169.869,56.18,177.267,331.494,167.121,167.121,705.923,480.136,56.18,177.267,169.869,0,0,0,0,0,0,0,0,0,0
11.69378,79.12559,3.94,336.91,304.65,D,N,n,2026-09-01,750,206.106,642.935,482.284,109.823,125.293,38.069,183.131,206.106,109.823,109.823,642.935,482.284,38.069,183.131,125.293,0,0,0,0,0,0,0,0,0,0
11.69394,79.12669,5.89,334.62,305.59,D,N,l,2026-09-01,750,206.019,642.925,482.34,109.785,125.256,38.086,183.039,206.019,109.785,109.785,642.925,482.34,38.086,183.039,125.256,0,0,0,0,0,0,0,0,0,0
11.69813,79.12595,5.89,355.18,304.79,D,N,n,2026-09-01,750,205.697,642.455,481.915,109.339,124.81,38.552,182.74,205.697,109.339,109.339,642.455,481.915,38.552,182.74,124.81,0,0,0,0,0,0,0,0,0,0
11.83094,79.66526,1.86,331.46,303.93,D,N,l,2026-09-01,750,162.861,633.829,507.357,99.049,108.301,79.316,137.47,162.861,99.049,99.049,633.829,507.357,79.316,137.47,108.301,0,0,0,0,0,0,0,0,0,0
12.05853,79.84698,3.58,331.63,299.32,D,N,n,2026-09-01,750,131.948,603.415,502.791,68.87,88.339,81.767,106.186,131.948,68.87,68.87,603.415,502.791,81.767,106.186,88.339,0,0,0,0,0,0,0,0,0,0
12.09285,79.56569,4.53,341.02,303.15,D,N,n,2026-09-01,750,142.272,604.011,478.617,70.22,77.618,79.288,118.444,142.272,70.22,70.22,604.011,478.617,79.288,118.444,77.618,0,0,0,0,0,0,0,0,0,0
12.09304,79.56533,2.38,342.44,303.39,D,N,n,2026-09-01,750,142.275,603.985,478.574,70.184,77.591,79.248,118.451,142.275,70.184,70.184,603.985,478.574,79.248,118.451,77.591,0,0,0,0,0,0,0,0,0,0
12.13102,78.14007,8.28,332.63,299.71,D,N,n,2026-09-01,750,258.721,595.987,384.51,58.986,71.654,43.803,102.547,258.721,58.986,58.986,595.987,384.51,43.803,102.547,71.654,0,0,0,0,0,0,0,0,0,0
12.38799,79.56133,2.06,332.27,303.14,D,N,n,2026-09-01,750,116.3,571.51,455.005,38.614,45.467,55.552,94.931,116.3,38.614,38.614,571.51,455.005,55.552,94.931,45.467,0,0,0,0,0,0,0,0,0,0
12.55496,79.97733,6.59,343.27,303.72,D,N,n,2026-09-01,750,75.533,546.616,476.842,11.894,32.439,25.12,50.612,75.533,11.894,11.894,546.616,476.842,25.12,50.612,32.439,0,0,0,0,0,0,0,0,0,0
12.63548,79.86098,5.87,334.7,302.52,D,N,n,2026-09-01,750,74.372,542.54,461.387,8.331,25.538,21.332,52.324,74.372,8.331,8.331,542.54,461.387,21.332,52.324,25.538,0,0,0,0,0,0,0,0,0,0
12.6515,79.40098,2.19,337.49,301.46,D,N,n,2026-09-01,750,110.778,539.975,422.269,11.434,15.183,28.203,92.444,110.778,11.434,11.434,539.975,422.269,28.203,92.444,15.183,0,0,0,0,0,0,0,0,0,0
12.65554,79.40025,2.19,336.68,302.28,D,N,n,2026-09-01,750,110.612,539.519,421.908,11.295,14.784,27.751,92.303,110.612,11.295,11.295,539.519,421.908,27.751,92.303,14.784,0,0,0,0,0,0,0,0,0,0
12.8083,79.95654,3.64,331.11,302.28,D,N,l,2026-09-01,750,52.887,520.9,453.561,3.33,4.183,2.763,33.077,52.887,3.33,3.33,520.9,453.561,2.763,33.077,4.183,0,1,1,1,0,0,5,0,3,0
12.82044,79.10441,5.45,338.59,303.67,D,N,n,2026-09-01,750,132.534,517.827,385.937,5.543,14.475,14.416,116.314,132.534,5.543,5.543,517.827,385.937,14.416,116.314,14.475,0,0,0,0,0,0,0,0,0,0
12.82455,79.10368,5.9,332.39,304.02,D,N,l,2026-09-01,750,132.476,517.366,385.565,5.082,14.066,14.876,116.294,132.476,5.082,5.082,517.366,385.565,14.876,116.294,14.066,0,0,0,0,0,0,0,0,0,0
12.88371,78.21547,3.46,333.65,302.7,D,N,n,2026-09-01,750,225.26,511.894,317.136,9.394,5.508,26.533,54.506,225.26,9.394,9.394,511.894,317.136,26.533,54.506,5.508,0,0,0,0,0,0,0,0,0,0
13.20734,79.73056,3.71,330.12,301.37,D,N,l,2026-09-01,750,58.982,485.501,412.734,10.183,14.864,22.547,42.589,58.982,10.183,10.183,485.501,412.734,22.547,42.589,14.864,0,0,0,0,0,0,0,0,0,0
13.85649,79.3286,4.74,340.87,296.39,D,N,n,2026-09-01,750,127.379,406.29,339.135,8.102,31.898,27.043,113.623,127.379,8.102,8.102,406.29,339.135,27.043,113.623,31.898,0,0,0,0,0,0,0,0,0,0
13.85709,79.33201,4.74,344.02,298.61,D,N,n,2026-09-01,750,127.123,406.284,339.435,7.771,31.74,26.804,113.388,127.123,7.771,7.771,406.284,339.435,26.804,113.388,31.74,0,0,0,0,0,0,0,0,0,0
13.86103,79.33105,4.74,334.63,296.24,D,N,n,2026-09-01,750,127.468,405.835,339.147,8.014,32.159,26.473,113.754,127.468,8.014,8.014,405.835,339.147,26.473,113.754,32.159,0,0,0,0,0,0,0,0,0,0
14.43501,77.70506,5.22,330.81,296.7,D,N,n,2026-09-01,750,310.904,353.449,154.971,2.953,4.028,112.239,137.176,310.904,2.953,2.953,353.449,154.971,112.239,137.176,4.028,0,1,1,0,0,0,1,0,0,0
14.43581,77.70943,11.47,343.02,298.18,D,N,n,2026-09-01,750,310.523,353.222,155.315,2.907,4.408,112.527,137.216,310.523,2.907,2.907,353.222,155.315,112.527,137.216,4.408,0,1,1,0,0,0,1,0,0,0
14.49206,77.77126,8.52,343.95,298.34,D,N,n,2026-09-01,750,307.484,345.278,157.691,10.944,6.398,113.631,142.947,307.484,10.944,10.944,345.278,157.691,113.631,142.947,6.398,0,0,0,0,0,0,0,0,0,0
14.54064,79.68484,9.29,344.26,297.25,D,N,n,2026-09-01,750,164.67,341.024,310.513,11.457,11.098,47.752,157.685,164.67,11.457,11.457,341.024,310.513,47.752,157.685,11.098,0,0,0,0,0,0,0,0,0,0
14.86462,77.31979,2.62,335.31,292.46,D,N,n,2026-09-01,752,370.088,324.934,95.61,8.22,35.127,49.992,106.662,370.088,8.22,8.22,324.934,95.61,49.992,106.662,35.127,0,0,0,0,0,0,0,0,0,0
14.95313,79.62963,5.79,338.9,300.36,D,N,n,2026-09-01,752,209.553,295.622,284.757,36.34,12.042,66.929,203.373,209.553,36.34,36.34,295.622,284.757,66.929,203.373,12.042,0,0,0,0,0,0,0,0,0,0
